iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2026 51 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.54 95.79 -2.11 97.69 0.28 0.0 -999.0 301.16 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.52 96.25 -1.92 97.61 0.37 0.0 -999.0 302.2 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.62 97.2 -1.57 97.51 0.42 0.0 -999.0 304.98 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.89 97.91 -1.09 97.43 0.39 0.0 -999.0 308.35 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 6.08 98.4 -0.77 97.34 0.27 0.0 -999.0 310.91 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.79 99.17 -0.56 97.29 0.12 0.0 -999.0 311.8 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.4 99.25 -0.36 97.26 0.03 0.0 -999.0 315.27 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.17 99.29 -0.16 97.22 0.01 0.0 -999.0 308.86 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.89 99.11 0.02 97.23 0.11 0.52 -999.0 309.14 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.43 99.97 0.18 97.24 0.05 18.6 -999.0 302.76 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.72 99.99 0.29 97.24 0.02 48.11 -999.0 311.36 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.83 99.88 0.53 97.31 0.03 92.8 -999.0 303.22 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.74 99.19 0.44 97.34 0.03 123.38 -999.0 307.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.6 98.09 0.61 97.41 0.04 152.92 -999.0 297.91 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.9 89.97 1.12 97.49 0.01 241.94 -999.0 270.02 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.89 83.28 1.19 97.57 0.0 218.49 -999.0 249.61 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.99 76.74 1.3 97.65 0.0 136.92 -999.0 250.35 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.42 77.17 0.7 97.79 0.0 60.64 -999.0 231.51 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.41 82.4 -0.47 97.89 0.0 2.52 -999.0 219.7 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.48 82.45 -1.26 97.98 0.0 0.0 -999.0 214.44 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.39 83.77 -2.06 98.06 0.0 0.0 -999.0 211.64 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.04 85.51 -2.91 98.11 0.0 0.0 -999.0 209.3 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.57 86.63 -3.87 98.16 0.0 0.0 -999.0 207.03 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.9 85.65 -4.56 98.28 0.0 0.0 -999.0 204.61 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 52 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.79 86.83 -5.27 98.33 0.0 0.0 -999.0 202.66 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.24 86.2 -5.71 98.36 0.0 0.0 -999.0 207.72 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.62 88.03 -6.33 98.4 0.0 0.0 -999.0 203.27 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.69 89.99 -7.23 98.4 0.0 0.0 -999.0 202.19 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.46 91.45 -8.17 98.4 0.0 0.0 -999.0 201.83 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.42 92.59 -9.09 98.4 0.0 0.0 -999.0 203.09 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.66 94.01 -10.73 98.37 0.0 0.0 -999.0 210.2 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.57 93.21 -11.23 98.36 0.0 0.0 -999.0 223.71 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.17 91.21 -11.12 98.39 0.04 1.99 -999.0 240.36 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.26 91.19 -11.68 98.41 0.0 35.25 -999.0 253.01 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.29 90.24 -9.83 98.35 0.0 80.28 -999.0 257.1 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.21 88.84 -6.43 98.39 0.01 138.47 -999.0 259.98 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.13 84.24 -5.03 98.35 0.03 164.21 -999.0 268.52 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.94 78.76 -3.72 98.29 0.04 181.03 -999.0 276.65 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.95 77.83 -3.29 98.21 0.05 141.94 -999.0 279.51 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.02 77.36 -2.88 98.15 0.07 96.62 -999.0 279.79 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.42 86.72 -4.17 98.06 0.1 48.91 -999.0 281.06 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.72 91.53 -4.82 98.02 0.15 17.88 -999.0 283.57 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.02 92.73 -4.77 97.95 0.12 1.49 -999.0 278.84 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.89 93.08 -4.68 97.89 0.06 0.0 -999.0 279.45 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.07 92.73 -4.64 97.83 0.09 0.0 -999.0 284.32 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.43 92.72 -4.53 97.8 0.09 0.0 -999.0 286.41 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.66 93.11 -4.38 97.74 0.07 0.0 -999.0 284.24 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.63 92.72 -4.41 97.72 0.05 0.0 -999.0 286.34 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 53 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.62 93.12 -4.45 97.63 0.1 0.0 -999.0 287.24 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.74 93.35 -4.36 97.61 0.21 0.0 -999.0 290.77 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.72 94.58 -4.61 97.55 0.26 0.0 -999.0 282.03 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.59 94.79 -4.98 97.49 0.15 0.0 -999.0 280.93 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.25 95.05 -5.08 97.44 0.1 0.0 -999.0 274.03 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.53 95.2 -4.95 97.41 0.11 0.0 -999.0 279.99 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.11 95.34 -4.12 97.38 0.06 0.0 -999.0 273.89 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.97 95.36 -4.15 97.38 0.04 0.0 -999.0 274.53 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.76 95.46 -4.44 97.38 0.27 2.17 -999.0 269.21 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.4 95.22 -4.09 97.4 0.06 39.63 -999.0 266.11 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.03 93.76 -2.87 97.4 0.06 102.54 -999.0 269.68 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.97 88.78 -1.7 97.44 0.04 163.48 -999.0 266.32 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.16 90.46 -1.46 97.48 0.03 205.74 -999.0 270.04 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.13 86.97 -0.86 97.49 0.01 198.56 -999.0 281.67 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.81 88.16 -0.91 97.5 0.01 194.42 -999.0 278.7 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.56 82.74 -0.7 97.5 0.0 150.17 -999.0 283.77 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.63 83.58 -0.75 97.55 0.0 117.74 -999.0 271.6 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 0.93 84.58 -0.88 97.59 0.0 51.91 -999.0 274.97 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 1.92 89.33 -2.3 97.64 0.0 3.06 -999.0 273.42 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.6 93.53 -3.54 97.71 0.0 0.0 -999.0 270.27 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.54 93.21 -3.54 97.78 0.0 0.0 -999.0 260.32 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.87 92.88 -3.95 97.89 0.0 0.0 -999.0 253.99 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.98 92.87 -4.2 97.97 0.0 0.0 -999.0 253.34 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.07 93.04 -4.1 98.07 0.0 0.0 -999.0 248.59 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 54 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.39 93.32 -4.69 98.15 0.0 0.0 -999.0 241.64 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.51 93.46 -5.45 98.24 0.0 0.0 -999.0 235.3 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.37 94.09 -6.38 98.32 0.0 0.0 -999.0 220.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.4 94.75 -7.23 98.42 0.0 0.0 -999.0 214.67 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.52 94.48 -7.83 98.48 0.0 0.0 -999.0 216.27 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.5 94.61 -8.69 98.57 0.0 0.0 -999.0 211.62 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.52 93.88 -9.23 98.66 0.0 0.0 -999.0 210.87 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.04 93.36 -9.4 98.78 0.0 0.0 -999.0 208.95 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.54 90.24 -8.48 98.9 0.0 5.14 -999.0 202.05 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.87 86.97 -6.98 99.02 0.0 80.64 -999.0 202.25 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.26 81.25 -5.21 99.14 0.0 183.13 -999.0 210.68 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.34 73.24 -2.82 99.22 0.0 258.7 -999.0 214.39 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.68 67.37 -1.56 99.25 0.0 324.23 -999.0 219.05 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.91 65.27 -1.16 99.32 0.0 351.0 -999.0 211.88 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.78 64.37 -0.78 99.34 0.0 336.39 -999.0 212.67 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.22 66.44 -0.95 99.38 0.0 275.91 -999.0 211.25 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.4 71.11 -1.88 99.46 0.0 184.04 -999.0 214.51 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.9 76.05 -3.12 99.49 0.0 68.78 -999.0 227.11 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.56 78.39 -3.49 99.54 0.0 4.73 -999.0 248.63 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.47 79.84 -3.72 99.6 0.0 0.0 -999.0 263.45 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.2 81.7 -3.84 99.61 0.0 0.0 -999.0 261.26 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.07 82.39 -3.95 99.66 0.0 0.0 -999.0 273.19 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.15 82.67 -3.52 99.67 0.0 0.0 -999.0 269.64 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.88 83.24 -4.25 99.67 0.0 0.0 -999.0 266.68 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 55 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.14 82.71 -4.28 99.69 0.0 0.0 -999.0 269.58 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.8 82.46 -3.17 99.72 0.04 0.0 -999.0 281.14 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.14 83.68 -3.0 99.69 0.1 0.0 -999.0 285.67 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.49 84.75 -3.05 99.63 0.13 0.0 -999.0 285.05 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.45 87.13 -3.2 99.57 0.14 0.0 -999.0 290.42 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.21 88.46 -3.25 99.56 0.14 0.0 -999.0 289.01 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.28 89.23 -3.26 99.53 0.14 0.0 -999.0 292.47 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.64 89.89 -3.25 99.5 0.13 0.0 -999.0 292.69 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.07 89.95 -3.13 99.46 0.12 1.69 -999.0 292.82 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.25 89.28 -2.83 99.42 0.08 14.08 -999.0 294.1 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.52 89.91 -2.65 99.4 0.12 41.58 -999.0 295.17 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.73 89.41 -2.27 99.36 0.2 43.98 -999.0 296.19 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.27 90.25 -2.07 99.29 0.19 66.86 -999.0 296.38 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.85 91.21 -1.77 99.26 0.17 63.54 -999.0 298.04 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.35 92.94 -1.54 99.16 0.12 57.76 -999.0 300.56 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 14 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.98 95.32 -1.42 99.09 0.16 25.08 -999.0 302.66 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 15 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.24 96.58 -1.24 99.03 0.2 31.18 -999.0 304.99 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 16 0 -999.0 -0.0 -0.0 -999.0 -999.0 2.98 97.56 -1.06 98.99 0.12 12.2 -999.0 307.63 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 17 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.15 98.45 -0.86 98.95 0.1 1.17 -999.0 309.18 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 18 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.16 98.65 -0.58 98.89 0.03 0.0 -999.0 310.94 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 19 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.21 99.07 -0.44 98.83 0.01 0.0 -999.0 310.46 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 20 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.28 99.31 -0.22 98.78 0.01 0.0 -999.0 312.08 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 21 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.62 98.97 -0.02 98.71 0.02 0.0 -999.0 314.71 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 22 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.47 99.45 0.12 98.65 0.03 0.0 -999.0 316.06 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 56 23 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.53 99.5 0.25 98.57 0.02 0.0 -999.0 317.37 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 0 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.38 99.6 0.38 98.49 0.02 0.0 -999.0 319.08 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 1 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.08 99.57 0.34 98.43 0.02 0.0 -999.0 319.26 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 2 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.22 99.59 0.37 98.35 0.01 0.0 -999.0 320.88 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 3 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.53 99.61 0.26 98.27 0.05 0.0 -999.0 321.91 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 4 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.17 99.58 0.18 98.23 0.08 0.0 -999.0 319.22 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 5 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.61 99.54 0.29 98.15 0.11 0.0 -999.0 320.5 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 6 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.68 99.45 0.57 98.07 0.18 0.0 -999.0 322.4 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 7 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.74 99.0 0.79 98.0 0.33 0.89 -999.0 320.29 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 8 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.93 99.13 0.88 97.9 0.2 7.84 -999.0 321.09 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 9 0 -999.0 -0.0 -0.0 -999.0 -999.0 5.14 98.85 1.06 97.79 0.23 13.88 -999.0 322.46 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 10 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.92 99.12 1.26 97.73 0.25 18.44 -999.0 324.42 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 11 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.52 99.32 1.59 97.66 0.12 40.41 -999.0 325.93 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 12 0 -999.0 -0.0 -0.0 -999.0 -999.0 4.02 98.9 2.0 97.67 0.1 66.74 -999.0 322.76 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2026 57 13 0 -999.0 -0.0 -0.0 -999.0 -999.0 3.52 98.02 2.48 97.69 0.03 77.24 -999.0 325.74 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
