valid_time,wdir,wind_speed,t2m,d2m,sp,blh,ustar,Obukhov,sdfor,obukhov_qc,wind_direction_source,wind_speed_source,temperature_source,dewpoint_source,pressure_source
2024-01-02T09:00:00Z,32.0000,4.3000,265.850,263.350,100290.00,926.937,0.67851,2607.3876,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T10:00:00Z,33.0000,3.1000,265.550,262.950,100340.00,808.649,0.68398,5045.8119,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T11:00:00Z,35.0000,4.7000,265.050,261.550,100290.00,840.807,0.73828,-19784.4351,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T12:00:00Z,40.0000,4.1000,264.950,261.550,100270.00,866.387,0.66788,-4627.8390,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T13:00:00Z,30.0000,3.4000,264.750,261.550,100200.00,865.375,0.72741,8716.4050,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T14:00:00Z,27.0000,3.3000,264.350,261.050,100170.00,856.720,0.72210,2414.2011,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T15:00:00Z,34.0000,4.3000,264.650,261.550,100170.00,889.193,0.70749,1941.7984,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T16:00:00Z,32.0000,3.9000,264.550,261.550,100150.00,937.153,0.71681,1618.7402,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T17:00:00Z,30.0000,4.0000,264.550,261.950,100120.00,969.359,0.71246,1348.5191,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T18:00:00Z,33.0000,3.9000,264.550,261.950,100110.00,980.071,0.70634,1136.0320,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T19:00:00Z,33.0000,3.5000,264.450,261.550,100050.00,982.974,0.69998,1278.4438,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T20:00:00Z,27.0000,3.9000,264.450,261.550,99980.00,1015.501,0.71394,1231.3654,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
2024-01-02T21:00:00Z,10.0000,3.8000,264.450,261.550,99950.00,1093.176,0.74706,1215.1530,53.028,sdfor_ge_50m,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN76914:0:q0,frost:SN17850:0:qderived,frost:SN76914:0:q0
